ProductID,OutletID,OutletSales
DRG39,OUT013,820.0
NCF55,OUT049,659.0
FDJ07,OUT046,2100.5
FDE08,OUT046,2558.5
FDP56,OUT019,981.0
FDT45,OUT045,967.5
FDF17,OUT018,2746.0
FDX44,OUT046,1556.0
FDM28,OUT027,4178.5
FDI36,OUT049,3186.5
FDS07,OUT045,1925.0
FDD36,OUT045,1879.0
FDW11,OUT046,1134.5
FDN40,OUT049,2447.5
NCQ18,OUT049,1588.0
NCQ54,OUT017,2631.0
NCS42,OUT045,1470.0
DRH39,OUT010,775.0
FDC09,OUT027,3172.5
FDT08,OUT010,529.5
FDC08,OUT035,3669.5
FDT20,OUT017,733.5
FDS35,OUT035,1139.5
FDX58,OUT018,2673.0
FDW58,OUT046,1829.5
DRD27,OUT046,1609.5
FDH32,OUT019,249.5
FDS26,OUT035,4076.5
FDQ31,OUT046,1576.5
FDP11,OUT018,3249.5
FDD58,OUT017,1691.5
FDM33,OUT045,3515.5
FDZ16,OUT049,3088.5
NCS29,OUT010,2247.0
NCM18,OUT019,932.0
FDP11,OUT049,3585.5
NCC42,OUT017,2242.5
DRM23,OUT046,2747.5
NCN55,OUT027,5128.0
FDK46,OUT013,4135.5
FDR01,OUT046,3312.5
NCA05,OUT045,2377.5
NCP43,OUT017,2799.0
FDR12,OUT010,772.5
FDQ01,OUT013,4112.5
FDM13,OUT046,2361.5
FDQ19,OUT017,3954.5
FDK56,OUT019,1100.5
NCX06,OUT010,981.5
FDO56,OUT027,3403.0
FDU45,OUT045,1921.5
FDI16,OUT019,1036.5
FDL32,OUT046,1955.0
FDA07,OUT046,2145.5
FDA14,OUT045,2298.5
FDV46,OUT027,3700.5
NCO07,OUT035,3352.5
NCP41,OUT046,1738.5
FDY60,OUT018,1991.5
FDN38,OUT017,4117.5
FDO15,OUT046,1404.5
FDT60,OUT013,1931.0
FDA55,OUT035,3647.0
FDE02,OUT010,350.0
DRJ39,OUT049,3483.5
FDV34,OUT035,1344.5
FDS20,OUT027,4432.5
FDF02,OUT027,3118.0
FDW40,OUT017,2251.0
NCB43,OUT046,2966.5
FDR58,OUT017,1563.5
DRJ59,OUT035,682.5
NCD30,OUT017,1580.0
FDE14,OUT017,1704.5
FDC28,OUT018,1394.5
FDU16,OUT018,1043.5
NCD19,OUT035,931.0
FDU21,OUT046,772.5
FDV59,OUT027,4898.5
FDU03,OUT045,3020.5
FDC33,OUT010,1322.5
NCR42,OUT035,600.0
DRH59,OUT035,1220.5
NCM31,OUT035,2527.0
FDS50,OUT035,3462.0
FDP39,OUT046,1018.0
FDQ55,OUT013,1985.0
FDV36,OUT019,87.0
FDI05,OUT027,2599.5
FDS45,OUT027,3223.5
FDA39,OUT045,783.0
FDC37,OUT010,223.0
FDJ60,OUT027,4036.5
DRQ35,OUT046,2002.5
NCJ06,OUT046,1945.0
NCY42,OUT018,2009.0
DRM37,OUT049,3175.0
FDR14,OUT045,809.0
FDE51,OUT049,783.5
FDT33,OUT017,2766.5
FDR08,OUT013,1879.5
FDE36,OUT010,664.5
FDL22,OUT019,352.5
FDR44,OUT013,2205.5
FDI56,OUT019,381.0
FDE47,OUT010,240.0
FDV27,OUT010,360.5
FDV10,OUT049,869.5
FDC40,OUT045,1266.0
NCX41,OUT013,3307.0
NCQ38,OUT027,3059.5
FDV12,OUT027,3018.0
FDE52,OUT017,1431.0
FDG20,OUT027,4284.5
FDV16,OUT027,1947.5
FDI32,OUT017,1889.5
FDJ32,OUT049,1161.5
FDN39,OUT018,2519.5
FDY34,OUT017,2778.5
FDC14,OUT035,825.5
FDA55,OUT017,3653.5
FDZ50,OUT010,911.5
DRG13,OUT049,2684.0
FDP01,OUT013,2661.0
NCG54,OUT017,2719.5
FDM13,OUT045,2331.5
NCO18,OUT027,4204.0
NCW41,OUT013,2467.5
FDM52,OUT027,3690.5
NCF55,OUT035,608.0
FDT09,OUT046,2259.5
NCM19,OUT035,1760.5
FDW12,OUT018,2077.0
FDP15,OUT019,2220.0
FDK36,OUT045,816.0
FDZ25,OUT035,2845.5
NCW06,OUT049,3082.5
FDW60,OUT046,2902.5
DRC49,OUT013,2327.0
NCT17,OUT035,2995.0
NCN06,OUT018,2297.0
FDC45,OUT013,2761.0
DRJ47,OUT019,807.5
NCF06,OUT045,4067.5
FDE21,OUT010,19.0
DRG27,OUT013,641.0
FDW40,OUT049,2266.5
NCO53,OUT046,2931.5
FDE23,OUT049,990.5
FDQ16,OUT046,1730.5
FDS26,OUT045,4031.5
FDZ13,OUT010,1051.5
FDS14,OUT049,2496.0
FDC10,OUT045,2019.5
FDY16,OUT049,2952.5
FDJ20,OUT035,2107.5
FDV43,OUT035,801.5
FDZ32,OUT027,3205.0
FDR23,OUT046,2893.5
FDN24,OUT035,855.5
FDE34,OUT027,4349.5
FDU31,OUT013,3554.5
FDW33,OUT018,1507.0
FDU26,OUT046,1914.0
FDE20,OUT027,4198.5
NCW05,OUT035,1668.5
FDB22,OUT018,2216.5
FDO56,OUT046,2025.5
FDA19,OUT027,3538.5
DRI39,OUT045,884.5
FDH52,OUT018,684.5
FDZ50,OUT035,2883.0
NCN42,OUT035,2332.0
FDB53,OUT013,2283.5
DRG11,OUT017,1745.5
DRK11,OUT027,4005.0
FDQ60,OUT017,1973.0
FDT36,OUT017,567.0
DRG25,OUT018,2670.0
DRJ23,OUT046,3038.5
FDG05,OUT035,2488.5
NCK06,OUT018,1649.0
FDU52,OUT017,2409.5
FDW07,OUT018,1223.5
NCM17,OUT045,752.5
FDA22,OUT045,2842.5
NCA41,OUT018,2764.5
FDF38,OUT035,837.5
FDH52,OUT046,1053.5
FDY58,OUT019,2008.5
FDZ16,OUT045,3043.5
NCM18,OUT017,1001.0
FDA22,OUT018,2517.0
NCJ43,OUT035,2793.0
FDI34,OUT027,5121.5
FDG56,OUT046,1164.0
FDS34,OUT046,1996.5
DRC01,OUT035,914.0
FDQ04,OUT035,624.5
FDK04,OUT035,917.5
FDT51,OUT049,1953.5
FDV26,OUT017,3083.0
FDS04,OUT049,2303.5
FDW43,OUT018,3412.5
FDQ28,OUT010,470.5
NCK06,OUT017,1945.5
FDS23,OUT018,1863.5
FDZ36,OUT019,1082.5
FDE56,OUT018,821.5
FDW10,OUT027,4246.5
NCN14,OUT045,2903.0
NCQ18,OUT045,1554.0
FDW08,OUT017,1810.5
FDU43,OUT035,3832.0
FDR33,OUT010,116.0
FDM24,OUT010,461.5
NCZ05,OUT046,1694.5
NCV41,OUT035,1802.5
FDV11,OUT018,2579.0
NCY05,OUT035,628.0
FDV44,OUT018,2811.5
FDW32,OUT049,1514.0
NCU18,OUT027,3645.0
NCC43,OUT035,3960.5
FDW19,OUT013,1891.5
FDN31,OUT035,3113.5
FDI48,OUT045,866.5
FDS24,OUT017,1463.5
FDF46,OUT049,1989.5
DRG23,OUT017,2403.5
FDG14,OUT018,2230.5
NCY30,OUT049,2865.5
FDO28,OUT018,1626.0
DRD24,OUT035,2296.0
FDI33,OUT049,1581.0
FDN32,OUT046,3065.5
FDR16,OUT045,3338.5
FDF26,OUT046,2613.5
NCN29,OUT018,522.5
FDE20,OUT045,2802.5
FDA46,OUT046,3153.5
FDU28,OUT045,2938.5
FDQ48,OUT045,1624.5
FDV36,OUT013,2027.0
FDR14,OUT018,525.0
FDP23,OUT017,3518.5
FDP56,OUT013,937.5
FDK48,OUT010,712.0
FDR48,OUT046,2439.0
NCY29,OUT049,979.0
FDM22,OUT018,707.5
DRJ01,OUT013,2591.0
FDZ43,OUT045,3963.5
FDV03,OUT035,2552.0
FDX11,OUT027,4265.5
NCA41,OUT027,4441.5
FDE38,OUT017,2749.5
FDI27,OUT018,472.0
FDN32,OUT013,2978.0
NCN43,OUT017,1934.0
FDB47,OUT027,4734.0
FDV03,OUT017,2566.0
NCN30,OUT045,1625.5
NCV54,OUT010,29.0
FDV07,OUT013,1849.5
FDP07,OUT049,3244.5
FDK48,OUT018,900.5
FDM15,OUT019,636.5
FDY19,OUT027,3355.5
FDK46,OUT046,4210.5
FDY11,OUT045,1119.0
FDH09,OUT046,1203.5
FDO08,OUT027,4124.5
FDU14,OUT013,3890.0
FDD22,OUT027,3269.5
FDM27,OUT017,2612.5
FDL02,OUT027,3202.5
NCA17,OUT035,2340.0
FDE38,OUT019,806.5
NCG07,OUT049,3013.0
DRC27,OUT013,3839.0
FDA27,OUT035,4003.0
FDW40,OUT045,2232.5
DRI11,OUT013,1838.5
FDN50,OUT046,1693.5
FDR12,OUT046,2778.5
FDT34,OUT027,3125.5
FDW11,OUT035,1106.5
NCO30,OUT027,4283.0
FDZ34,OUT017,3242.5
FDU45,OUT017,1926.5
NCD42,OUT035,635.0
FDX25,OUT045,3000.5
NCR29,OUT046,1235.0
FDX43,OUT019,868.0
FDB04,OUT010,555.0
FDR49,OUT027,2237.0
FDS39,OUT018,2077.5
FDW58,OUT045,1784.5
FDG22,OUT019,1088.5
FDG31,OUT017,1142.0
NCV53,OUT027,5165.0
DRJ37,OUT035,2416.0
FDV07,OUT035,1863.0
FDW52,OUT018,2319.0
FDT15,OUT045,3061.5
FDD02,OUT018,1691.0
FDM16,OUT035,1195.5
NCE55,OUT046,2802.0
FDB57,OUT018,3318.5
FDQ04,OUT013,670.0
FDQ47,OUT019,1227.5
FDY14,OUT019,2202.5
DRK37,OUT017,3017.0
FDO25,OUT017,3394.5
FDL57,OUT046,4237.5
NCK29,OUT018,1663.5
FDK46,OUT027,5572.5
NCB43,OUT010,949.0
DRE01,OUT027,5183.0
FDC46,OUT018,2696.5
FDQ23,OUT045,1782.5
FDX38,OUT049,873.0
FDG60,OUT018,3400.0
FDW55,OUT017,4015.5
FDP39,OUT013,929.0
FDB20,OUT018,1080.5
FDV21,OUT017,2071.5
FDZ02,OUT013,1556.0
FDP19,OUT027,3759.5
FDA38,OUT035,3792.0
FDH22,OUT045,2150.5
DRM11,OUT045,4108.5
FDO12,OUT027,4459.0
FDT14,OUT049,1947.5
FDW34,OUT010,1969.0
FDG04,OUT027,4318.0
FDW59,OUT018,1179.5
FDR33,OUT018,1550.5
FDP32,OUT013,2152.5
FDL13,OUT027,5296.0
FDD22,OUT013,1888.5
FDV40,OUT027,2517.5
NCD55,OUT046,791.5
FDQ20,OUT010,1146.0
FDD28,OUT045,913.5
FDC39,OUT045,3244.5
NCR17,OUT049,1923.5
DRO35,OUT018,1561.5
FDF40,OUT049,3958.0
FDR31,OUT018,2131.5
NCQ41,OUT017,3090.5
FDP38,OUT046,1027.5
NCU54,OUT027,4666.5
FDG22,OUT018,419.5
DRK59,OUT013,3671.5
FDC37,OUT046,1739.0
NCO42,OUT013,2297.0
NCT42,OUT017,2394.0
FDX27,OUT035,1512.0
FDV40,OUT018,867.5
FDT45,OUT027,2629.5
FDS47,OUT019,369.0
FDR45,OUT035,3840.5
FDB03,OUT045,3738.0
FDO49,OUT035,1130.0
FDU60,OUT027,4051.5
FDB26,OUT018,697.5
FDB46,OUT017,3479.5
FDQ37,OUT019,1389.5
FDN03,OUT017,4077.5
NCX30,OUT045,3903.0
FDK32,OUT019,654.5
DRM47,OUT013,3023.5
NCO02,OUT046,1126.0
FDP04,OUT013,1003.0
NCO43,OUT049,1659.5
FDD59,OUT013,1510.5
FDQ10,OUT017,2808.5
FDW45,OUT035,2436.0
NCK30,OUT049,4043.5
FDU31,OUT018,3222.5
NCQ17,OUT019,523.0
FDN01,OUT017,3000.5
FDZ19,OUT049,2897.5
DRG37,OUT017,2501.0
FDE32,OUT045,727.5
FDO34,OUT049,2783.5
FDM04,OUT019,1055.5
FDZ25,OUT049,2870.5
FDU08,OUT049,1734.0
NCW30,OUT045,4074.0
NCM18,OUT013,980.0
FDS22,OUT035,831.5
NCH18,OUT017,3851.0
FDC23,OUT013,2984.5
FDY46,OUT013,3014.5
NCU06,OUT046,3637.0
FDX57,OUT045,1695.5
FDX36,OUT027,4926.0
FDL16,OUT045,711.5
FDT16,OUT010,2130.5
FDN16,OUT018,1332.5
FDC03,OUT046,3184.5
DRF60,OUT013,4029.5
FDS27,OUT027,4612.5
FDP33,OUT010,2170.5
FDJ36,OUT018,1374.5
NCR42,OUT013,544.5
FDV14,OUT017,1356.0
NCP42,OUT035,3087.0
FDB50,OUT027,2735.0
NCC30,OUT027,4176.5
FDA23,OUT018,1328.0
FDW16,OUT017,1452.0
FDQ52,OUT010,1866.5
FDB58,OUT049,2451.5
NCP29,OUT049,1145.5
NCM05,OUT045,4150.5
FDO25,OUT013,3658.5
NCM54,OUT046,2078.0
NCL54,OUT046,2784.5
FDL39,OUT010,901.0
FDF53,OUT018,2520.5
NCQ42,OUT035,2075.5
FDF58,OUT013,1113.5
FDZ04,OUT035,1007.5
FDE26,OUT019,454.0
FDS60,OUT017,2824.0
FDV58,OUT017,3180.0
FDM04,OUT045,846.5
FDE08,OUT035,2412.5
NCB43,OUT049,2966.5
FDU11,OUT010,65.5
FDF22,OUT019,1531.5
FDE24,OUT013,2269.0
DRJ49,OUT046,2173.0
NCQ53,OUT035,3704.5
NCL41,OUT013,597.5
FDR22,OUT013,1882.5
FDH04,OUT035,1485.5
DRH15,OUT045,951.0
FDY40,OUT049,850.0
NCI17,OUT035,1560.5
NCC18,OUT013,2734.0
FDY28,OUT027,4680.5
FDB45,OUT027,3147.0
NCL30,OUT018,1714.0
FDM10,OUT017,3427.0
FDH22,OUT027,3491.5
NCZ53,OUT017,3006.0
NCI18,OUT013,3486.0
FDH14,OUT027,3767.5
FDR36,OUT027,2126.0
FDW01,OUT045,2497.0
FDK02,OUT027,3378.0
FDJ02,OUT018,2163.5
FDU55,OUT013,4168.5
NCV18,OUT027,2735.0
FDH14,OUT018,2031.5
FDZ37,OUT045,1571.5
FDX49,OUT049,3826.5
NCD43,OUT046,1774.5
FDZ07,OUT013,1109.0
FDK43,OUT035,2131.0
FDR32,OUT018,3431.5
FDT39,OUT013,2554.5
NCV54,OUT017,1918.0
FDF38,OUT018,542.5
FDV60,OUT046,3159.0
FDH44,OUT027,3813.0
FDS21,OUT046,1165.5
NCL41,OUT045,868.0
FDM46,OUT017,1587.5
FDU27,OUT045,939.5
NCJ54,OUT017,3660.0
DRG51,OUT018,2308.5
NCA29,OUT019,795.0
FDR47,OUT045,3148.5
NCL19,OUT027,3630.0
DRG01,OUT049,1318.0
FDG10,OUT046,1133.5
NCV05,OUT049,2468.5
NCH18,OUT019,1927.0
FDV14,OUT018,1063.0
DRJ23,OUT035,2993.5
DRJ11,OUT046,2990.5
FDZ03,OUT017,2928.0
FDI27,OUT010,1179.0
FDJ14,OUT018,1159.5
FDU32,OUT017,2026.0
FDD47,OUT027,4278.5
DRF36,OUT035,3035.0
FDM21,OUT046,4224.5
FDV10,OUT018,551.5
FDH60,OUT018,2785.5
FDX47,OUT010,663.0
FDT19,OUT019,995.5
FDO11,OUT045,4080.0
FDH24,OUT027,3881.0
FDL02,OUT018,1536.5
FDB02,OUT049,2960.5
FDA43,OUT046,3218.5
FDG52,OUT045,728.5
DRC12,OUT013,3006.0
FDY37,OUT018,2087.5
NCU18,OUT045,2239.0
FDU09,OUT035,1050.5
DRJ25,OUT027,2213.0
DRE12,OUT018,1548.0
DRL47,OUT017,1985.5
DRK01,OUT046,1876.0
FDC22,OUT019,1207.5
FDG44,OUT013,957.5
FDW04,OUT035,2065.0
FDK09,OUT049,3705.0
NCN43,OUT035,1943.0
FDG04,OUT049,2963.5
FDH32,OUT010,345.5
DRI47,OUT017,2313.5
DRE15,OUT013,1189.0
FDY11,OUT035,1145.5
FDO60,OUT049,776.0
FDQ20,OUT018,501.0
FDO57,OUT027,4011.5
FDT14,OUT019,14.0
FDA57,OUT049,809.0
DRN35,OUT017,612.5
FDJ03,OUT046,877.0
FDX28,OUT017,1573.0
DRE25,OUT045,1494.0
FDR09,OUT046,4204.5
FDB23,OUT035,3767.5
FDO08,OUT045,2718.5
FDQ23,OUT049,1771.5
FDW04,OUT013,2054.5
DRK13,OUT010,1179.5
NCL17,OUT027,3683.0
FDY21,OUT035,3131.5
FDJ38,OUT027,4502.5
FDA37,OUT019,240.5
FDV43,OUT013,820.5
FDL36,OUT046,1505.0
FDD53,OUT045,644.5
FDZ19,OUT010,919.5
FDV21,OUT045,2073.0
NCL54,OUT018,2446.5
DRI47,OUT027,3675.5
DRG03,OUT049,2476.0
FDG21,OUT013,2670.0
FDW03,OUT018,1536.5
NCI55,OUT046,1970.5
DRC36,OUT019,936.0
FDH22,OUT017,2178.5
FDV20,OUT045,2149.5
NCU41,OUT027,4421.5
FDN46,OUT027,3155.5
FDK50,OUT045,2671.0
NCA05,OUT027,3727.5
DRH01,OUT018,2461.0
FDT08,OUT018,2167.0
FDM08,OUT018,3357.5
FDZ07,OUT035,1107.5
FDS22,OUT017,882.5
FDV35,OUT027,3942.5
FDI28,OUT010,727.5
FDW58,OUT027,3203.0
FDT52,OUT045,3843.5
FDY34,OUT046,2771.5
FDR10,OUT046,2677.5
FDK57,OUT017,2010.5
FDR02,OUT027,3106.0
FDX49,OUT046,3849.5
FDQ20,OUT046,828.5
DRK23,OUT045,3956.5
NCW06,OUT046,3054.5
FDR31,OUT017,2455.5
NCE43,OUT013,2646.0
DRO59,OUT027,2620.5
FDN09,OUT049,3973.5
FDR11,OUT046,2706.0
FDO57,OUT013,2621.5
NCX18,OUT017,3102.5
FDB05,OUT018,3571.0
FDQ08,OUT018,822.5
NCG43,OUT035,1494.0
FDJ56,OUT013,1695.0
FDA13,OUT010,1255.0
FDO56,OUT017,1987.0
FDB37,OUT018,3508.5
FDZ02,OUT018,1269.0
FDQ24,OUT046,3953.0
FDM16,OUT013,1189.5
FDU35,OUT049,1738.5
FDT35,OUT035,2786.0
NCX30,OUT049,3924.5
FDG04,OUT017,2920.5
FDI12,OUT035,1413.5
FDE35,OUT035,1203.5
NCP14,OUT027,3062.0
NCY53,OUT045,1750.5
FDP49,OUT017,1169.0
FDQ04,OUT017,669.5
FDM39,OUT035,2804.0
FDO58,OUT019,764.5
FDC56,OUT017,1989.5
NCQ54,OUT046,2686.5
FDV10,OUT027,2215.5
NCK17,OUT046,728.5
NCF55,OUT027,2003.5
FDV33,OUT013,4197.5
NCH29,OUT019,349.5
FDA37,OUT027,3508.5
FDH46,OUT018,1469.5
FDS25,OUT035,1888.5
FDH04,OUT027,2822.0
FDX52,OUT046,3051.0
NCD42,OUT017,635.0
FDW47,OUT017,2039.5
FDL25,OUT027,3118.0
NCJ06,OUT010,42.5
FDY09,OUT013,2826.5
FDS40,OUT046,638.5
FDH41,OUT017,3341.0
FDG38,OUT035,1505.5
FDU03,OUT027,4366.5
FDV20,OUT046,2192.5
DRB13,OUT045,3086.0
NCQ30,OUT013,1913.0
NCH06,OUT013,3830.0
FDU50,OUT018,1528.0
NCO42,OUT019,406.0
FDW09,OUT018,1125.5
FDH04,OUT013,1453.5
FDC21,OUT045,1848.5
FDL21,OUT049,851.5
FDM46,OUT010,387.0
FDT22,OUT019,840.5
FDB28,OUT035,3098.0
FDI12,OUT018,1151.5
FDA28,OUT045,1994.5
FDF59,OUT013,2198.5
FDM45,OUT027,3444.5
FDQ56,OUT017,1435.0
FDR46,OUT049,2427.0
FDT01,OUT013,3436.5
FDD16,OUT027,2554.5
NCU30,OUT010,608.0
FDM40,OUT010,250.5
FDI56,OUT035,1590.5
NCS30,OUT013,2016.0
FDU08,OUT017,1689.5
FDX51,OUT027,4605.5
FDA43,OUT045,3193.5
FDX59,OUT010,1274.5
FDC37,OUT018,1398.0
FDP58,OUT013,3510.5
NCY42,OUT035,2271.5
FDF21,OUT018,2821.5
FDU10,OUT027,2151.5
DRL47,OUT018,1682.5
FDA58,OUT018,3543.5
FDJ22,OUT049,3214.5
FDK50,OUT046,2741.5
FDO38,OUT035,1355.5
DRF60,OUT035,3800.0
NCZ42,OUT019,1820.0
FDD35,OUT049,2120.5
FDL25,OUT045,1741.5
FDJ16,OUT013,882.5
DRK59,OUT049,3730.5
FDI50,OUT046,3812.5
NCB19,OUT045,1401.5
DRI37,OUT035,1000.0
FDA14,OUT027,3694.0
FDC08,OUT018,3391.5
FDS45,OUT046,1852.5
FDI21,OUT049,1210.5
DRJ47,OUT035,2746.5
DRE37,OUT027,4383.0
FDT55,OUT018,2332.5
NCG42,OUT027,3433.0
FDA31,OUT049,2837.0
NCW42,OUT046,3533.0
FDF50,OUT017,3173.0
FDK56,OUT049,3070.5
FDX10,OUT035,743.5
NCK07,OUT027,3955.0
FDZ49,OUT017,3608.5
FDR33,OUT013,1830.5
FDO44,OUT018,1580.0
FDA20,OUT046,3084.5
NCL30,OUT045,2024.0
FDI05,OUT019,732.0
FDQ12,OUT018,3294.5
FDH47,OUT017,1756.5
FDH34,OUT018,2736.5
FDF29,OUT046,2123.5
FDG40,OUT018,250.5
NCE18,OUT017,3917.0
FDP21,OUT010,1167.5
FDY50,OUT013,1382.0
FDB36,OUT049,2145.0
NCZ29,OUT049,2060.5
FDU20,OUT018,1724.5
FDO56,OUT013,1998.5
FDW31,OUT049,3286.5
DRH59,OUT013,1203.5
NCB30,OUT017,3111.0
FDK43,OUT027,3533.0
FDW43,OUT045,3726.0
NCL19,OUT017,2234.0
FDJ27,OUT046,1774.5
FDC45,OUT046,3056.5
FDY40,OUT035,828.5
NCM41,OUT035,1477.5
NCK18,OUT019,711.0
FDP37,OUT049,2311.0
FDA27,OUT027,5398.0
NCX30,OUT035,3881.0
FDR09,OUT017,4111.5
FDG08,OUT027,4211.5
NCU30,OUT013,2602.0
FDB16,OUT017,1394.0
FDM16,OUT017,1193.5
FDC48,OUT013,1315.5
NCF18,OUT046,3018.5
FDU46,OUT018,1286.5
FDH41,OUT018,3035.5
NCN42,OUT010,353.0
FDU49,OUT046,1589.5
FDB20,OUT027,2738.5
FDG50,OUT019,348.0
FDW20,OUT045,2035.5
NCO55,OUT049,1770.0
FDX48,OUT046,2515.0
FDU48,OUT046,2139.0
FDR48,OUT019,475.5
FDK27,OUT013,2068.0
FDT35,OUT013,2730.5
FDN12,OUT049,1784.5
NCE31,OUT019,1089.5
FDL21,OUT017,820.5
FDV56,OUT017,1838.5
FDR16,OUT017,3366.5
NCP41,OUT049,1786.5
FDJ27,OUT013,1745.5
FDA07,OUT017,2089.5
FDK55,OUT049,1585.5
FDM33,OUT049,3594.5
FDY46,OUT046,3076.0
FDD36,OUT046,1922.5
FDB12,OUT027,3029.5
FDF28,OUT019,95.5
NCE07,OUT019,381.0
FDW50,OUT027,3958.5
NCW18,OUT017,3710.0
NCJ17,OUT019,559.0
DRZ24,OUT010,8.5
FDS07,OUT035,1941.5
NCW05,OUT010,272.5
FDZ22,OUT018,1143.5
FDK02,OUT046,2036.0
FDZ45,OUT027,4580.5
FDL25,OUT046,1758.5
FDS08,OUT045,2877.5
NCZ42,OUT027,5084.5
FDX57,OUT035,1675.5
FDF21,OUT046,3162.5
FDJ56,OUT018,1356.5
FDX10,OUT013,726.5
DRG48,OUT035,2350.0
DRN37,OUT046,2714.0
NCY41,OUT018,292.0
FDN28,OUT045,1659.5
FDE34,OUT045,2950.0
FDR10,OUT045,2685.5
FDC32,OUT017,1572.5
DRG13,OUT046,2670.0
FDP59,OUT049,1841.0
NCT53,OUT010,730.0
FDL57,OUT027,5538.5
FDN32,OUT010,1068.5
FDK09,OUT018,3359.0
FDA52,OUT010,821.5
FDC57,OUT049,3204.5
FDI09,OUT035,4065.5
NCB07,OUT046,3143.0
FDP26,OUT035,1613.0
FDP40,OUT027,3162.5
FDL15,OUT013,2497.5
FDV07,OUT046,1929.5
FDS03,OUT017,1178.0
FDE50,OUT049,3103.5
FDQ15,OUT017,1399.5
FDQ33,OUT010,506.5
FDT22,OUT013,1026.5
DRO35,OUT035,1871.5
FDJ41,OUT049,4165.5
FDQ27,OUT035,1833.5
FDC26,OUT017,1882.5
NCF43,OUT027,3655.0
NCR50,OUT035,2420.0
FDE39,OUT018,1593.0
FDN49,OUT027,2308.0
DRG11,OUT035,1717.5
NCA18,OUT049,1908.0
FDM36,OUT018,2447.5
FDW32,OUT017,1492.5
NCQ18,OUT010,406.5
FDX14,OUT027,2584.0
FDD46,OUT017,2496.5
FDI34,OUT019,1856.5
NCJ17,OUT035,1361.5
FDB52,OUT035,4006.5
FDV55,OUT018,2121.5
FDC57,OUT046,3179.5
FDB29,OUT046,1864.5
NCO43,OUT035,1605.0
FDG44,OUT045,965.5
FDJ34,OUT045,2128.5
FDH40,OUT049,1356.5
NCD07,OUT027,3164.0
FDB41,OUT017,741.0
FDH47,OUT018,1433.5
DRK37,OUT035,3286.0
FDM25,OUT019,1144.0
NCX06,OUT045,2875.5
NCS05,OUT017,2120.5
FDS39,OUT045,2383.0
FDC47,OUT027,5020.5
FDG20,OUT013,2911.5
DRL23,OUT017,1698.5
FDY33,OUT013,2606.5
NCH18,OUT045,3831.0
FDX47,OUT035,2602.0
NCB06,OUT045,2507.5
FDP36,OUT049,906.5
FDW44,OUT018,2556.5
NCU41,OUT018,2721.5
NCS17,OUT046,1574.5
FDD46,OUT035,2545.5
FDE45,OUT017,2900.0
FDI09,OUT017,4057.5
NCJ54,OUT010,1720.5
NCA29,OUT018,2426.5
NCN41,OUT027,3336.5
FDY34,OUT035,2731.5
NCG55,OUT035,1847.0
DRM49,OUT046,837.0
NCB42,OUT049,1894.5
FDE58,OUT045,1948.0
DRJ25,OUT013,840.0
FDS47,OUT010,483.5
FDY21,OUT049,3229.0
NCI54,OUT013,1763.0
FDO24,OUT017,2476.5
FDY43,OUT035,2752.5
FDF35,OUT018,1568.5
NCP29,OUT019,880.5
FDN28,OUT027,3004.5
FDJ50,OUT018,675.0
FDQ14,OUT027,3740.0
FDC37,OUT035,1725.0
FDN08,OUT046,2060.0
FDD04,OUT035,2280.0
FDW34,OUT018,3627.5
FDP04,OUT017,1027.5
NCG07,OUT017,2957.5
NCN14,OUT018,2585.0
FDJ16,OUT045,905.5
NCM42,OUT045,1750.0
NCF19,OUT046,865.0
FDY21,OUT018,2870.5
FDY19,OUT035,1941.5
FDV09,OUT045,2473.5
FDA28,OUT013,1992.5
FDC38,OUT018,1905.0
FDL28,OUT045,3610.0
NCH43,OUT049,3453.0
NCN53,OUT045,598.5
NCW05,OUT017,1703.5
NCO30,OUT018,2629.0
FDT04,OUT019,1326.0
FDB27,OUT018,2777.5
NCK07,OUT013,2610.0
NCA53,OUT013,809.5
FDB33,OUT018,2333.5
FDU37,OUT017,1407.5
FDR13,OUT035,1976.5
FDE45,OUT049,2949.5
FDV37,OUT017,3211.5
FDX44,OUT019,355.5
NCL06,OUT017,4091.0
FDJ28,OUT045,2966.5
FDX55,OUT049,3572.5
NCK17,OUT018,393.5
FDH52,OUT035,1013.5
FDN13,OUT027,3202.0
FDK44,OUT018,2493.5
FDU16,OUT046,1349.0
FDZ07,OUT017,1097.5
NCN06,OUT027,3965.5
FDH02,OUT010,348.5
NCW18,OUT045,3703.5
FDH57,OUT013,2156.5
FDV35,OUT045,2532.5
NCU29,OUT013,2299.5
NCP02,OUT046,1269.5
FDN44,OUT013,2635.0
FDX03,OUT018,583.5
FDR11,OUT010,658.0
FDA36,OUT046,2964.5
FDP58,OUT027,4874.5
FDH31,OUT045,1715.5
FDH34,OUT035,3102.5
FDS13,OUT035,4226.5
FDT01,OUT018,3191.5
FDY09,OUT049,2917.5
FDV33,OUT027,5548.5
NCW29,OUT010,96.5
NCN17,OUT045,1626.5
FDX01,OUT046,2027.0
FDL03,OUT049,3279.5
DRL59,OUT049,941.5
DRM11,OUT027,5483.5
FDA43,OUT049,3238.5
FDZ56,OUT010,1081.5
FDI44,OUT018,1042.0
FDB50,OUT013,1350.0
FDU15,OUT019,1111.5
NCJ19,OUT019,909.5
FDD48,OUT013,1830.0
NCW42,OUT035,3470.0
FDL24,OUT017,2778.5
NCB30,OUT013,3103.5
